name,datetiem,text,rate
卟咚,2018-11-18,因为导演去世了，所有人就把焦点放在导演身上，忽视了作品本身，部分观众熬了四个小时可算看完了电影，开始大笔一挥批判导演心理阴暗目光狭隘，甚至说他卑鄙无知，“这个国家的人怎么都这样邪恶？”这句话还真说对了。部分观众太把自己当个人了，站在上帝视角指责导演抗压能力差，作品呈现的三观太狭隘，所有人必须热爱这个世界吗？所有人都必须乐观吗？凭什么呢？他拍电影就是一次彻底的释放自我，不可以随心所欲一点吗，因为这就是他眼里的世界，他拍下来给我们看，然后你双手叉腰开始喊：世界才不是这样的！生活处处充满希望！有什么用呢？人类的悲欢并不相通，也不一定要每个人都理解。你的世界是彩色的那是你的荣幸，以此来指责嘲笑黑白世界里的人，那就是你的不对了。,推荐
添糖电影院,2018-07-21,这部电影你能看到导演的影子，看到个体在创作中的坚持。是个漫长的好故事。现实地纪录着存在着的生活的一面。大象就是另一面。,推荐
Theo's Anatomy,2018-02-23,#berlinale2018 斯人已去，这是胡波对他人生最好的辩白，感谢FIRST慧眼识珠把小说集《大裂》影像化，相较文本安插了结构上的巧思，冠之以恒的是对存在的质疑，游走在此岸与彼岸的辩证里，无法的回归远方与无处不在的故乡。确实是一次肝肠寸断的观影经历，导演把大象藏在了房间里,推荐
name,datetiem,text,rate
No.5倔与罚,2018-02-26,大象席地而坐，你我站在人间。,力荐
獨孤島主,2018-11-15,最凛冽的果，建立于自觉揉碎仍显决绝得太过封刻的因。调度能力满分，演员选用满分。,还行
青木,2018-08-09,被概念困住了，一股死气。,还行
Qne,2018-08-25,230mins的电影，没一个片方会发行。这是片方噩梦。为了这自杀，你是殉了梦想还是殉了荒诞？,较差
樱鬼之墓,2018-03-22,男女主角都很好，但电影……多给一星向死亡本身致敬。,还行
堤,2018-08-20,朝聞遊子唱離歌，昨夜微霜初渡河,力荐
孤岛影者,2018-11-16,"底层只欲脱身去看满里之象，不知身边皆是都灵之马，导演向死而生之作，这个操蛋的世界，操他妈的！正如韦布与黄玲的对话，每个人都有不可说的心事，世界不过是一片荒原。经济压迫、情感绞结、校园霸凌、家庭纠纷等，一系列聚集现实之中的黑暗，似乎凝聚了黑暗的全部，又或许只是胡波眼中一小部分。
“弄死了正好。”“活着就是好烦。”“人活着呀，是不会好的。以为换了个地方会好，好个屁啊，会在新的地方痛苦。”“你根本不知道活着是这么回事。”一句句台词，正合我心。【没拿个摄影奖我就很难受】",力荐
年迈的小蚂蚁,2018-08-01,你应该是个伟大的诗人 我应该是个伟大的死人,推荐
基闹,2018-08-05,太清楚活着是怎么回事儿了就没法好好活，最想要去到远方寻找意义的时候这件事最没意义。,还行
Elisa Day,2018-03-21,死者为大吧,2018-03-21 20:58:44
花河马,2018-08-02,影片我看不下去...但我向导演追求信念致敬！,很差
[已注销],2018-10-24,谨以一颗星纪念我生命中被浪费掉的四个小时，能看到一部继承了国产民间独立电影中所有的矫揉造作和自以为是并将之发扬光大的片子实在是一次难得的人生体验，衷心希望文青们从今以后能先达到毕志飞十分之一的导演水平再踏上逐梦演艺圈的道路。,很差
i'm威廉,2018-07-08,"在烂片横行的年代，该片可看作为带文学性相对多的作者电影，朴素的影像语言表述了主人公青春史里的轶事，几个家庭的怨恨交织关系。苦闷、悲伤、绝望和迷惘充斥其中，灰暗的气氛底下深处闪着微弱的却又坚强光芒。导演有很好的人文洞察禀赋，鉴于斯人已逝，不作过多评价。



















































满洲里有一头大象，体长4米，拥有这头大象的老板不喜欢，非得要求饲养员把它砍成2米。饲养员逼于无奈，只好从尾巴剪起。结果仅仅是剪掉了尾巴，大象就死了。从小把它养大的饲养员伤心过度...",力荐
潋 | Béatrice,2018-04-09,灰暗阴冷，导演的世界观和内心世界的投射，很多剧情设计和人物构思就是拧巴执拗。技术纰漏很多，比如台词不对味，收音失误大，镜头的稳定度和不必要的停顿，但瑕不掩瑜。最后，点名批评翻译Ember Yu！语焉不详用词不准句式混乱，甚至许多句子根本没翻译，大幅度减少了不懂中文的观众对片子的理解。,推荐
Lonecat,2018-02-25,勉强三星，导演个性不错，在中国不一条道走到丧哪能成为众人缅怀的“艺术家”，但这片说实话拍的一般般，四小时的确偏长了点。,还行
炸酱面,2018-09-19,拍得很认真，但抛开制片人和投资人王小帅夫妇从商业角度上说胡波的“电影院这么长时间的电影不可能”之外，单从节奏感上说，删减到120分钟没什么不好。因为电影发展到现在，之所以大部分都在90-150分钟，肯定是有原因的，它是观众的注意力能承受的一个平均范围。即使不谈商业，电影也毕竟是给人看的，我也不否认艺术这种东西只有钻牛角尖的人才能制造出来，但确实像王小帅说的，电影想表达的底层人物的悲惨生活这个剧本并不复杂，所以120分钟和240分钟没有区别，观众都会理解剧情的含义。另外说电影剧情，并不庞大，也并不复杂，也不太刻意，就是很细腻，很写实。综合三星。,还行
五色全味,2018-08-01,只以戲論戲實話實說。在情緒性和視覺展示上不乏亮點，但戲劇本身的處理卻頗多問題很不自然，刻意和做作的成分居多。至於vision的不足則無須苛責，可惜看不到下次進步的可能了。ps：真的不用這麼長。,还行
子戈,2018-08-02,"诗意的远方存在吗？
即使存在，当远方来到眼前后，难道不会变成另一种苟且吗？
小说比电影更狠。
小说最后，主人公见到大象，等来的却是一记重踩。
电影最后，漆黑的夜里，汽车投过一束光，主人公踢着最擅长的毽子，听到了黑暗里传来大象的鸣叫。
即使远方没有大象，也该去看一看。",还行
飛佐斯尼力克齊,2018-11-22,“你是真不懂还是装给自己看啊？”胡波懂，也不是装，只是他就是走不出自己的偏执，但凡他心里有那么一点光，这电影就不会这么灰暗，他的人生也不会这么灰暗。,推荐
康我,2018-10-03,胡波导演，你看到了吗？感恩一切。,力荐
name,datetiem,text,rate
东林君,2018-01-17,有的人死了，他还活着,力荐
Lycidas,2018-02-21,有很多喜欢的地方，但更多的是遗憾。遗憾导演没有再抵御这个世界的严寒更久一些。若他活下去，可能就不会这么狭隘，不会把经验和常识不足当作外界加诸的苦难，把故作深沉当作青春姿态，也不会把父母和成年人都当作敌人。他再也没机会理解挣扎熬过去是什么感觉，是更苦涩，还是更宽广。,还行
Peter Cat,2018-02-21,结尾剧作和台词都露了馅，陷入一种偏执的无路可走，但这个死胡同其实是假的，是作者自己给自己按上去的，他当然知道出路或许是可能的，但他不相信，不相信事情和人是会变的，他更愿意相信那个死胡同，那个速朽的永恒。无论是电影还是真实生活。,推荐
云隐Gabrielle,2018-02-18,一群猪飞上天的年代，不从事艺术行业的父母是新一代穷艺术家们的最大对立面和最终连带受害者。没办法单纯冷静地评价这部电影，全片看下来眼泪一直凝在鼻子里。斯人已逝，希望胡波父母能好过一些。,力荐
咯咯精,2018-02-17,你总是不高兴，跟个诗人似的。,还行
麦香鱼配🍟套餐,2018-03-01,“你以为别人是傻逼看不出来你那要表达的肤浅的东西？？”,很差
陀螺凡达可,2018-02-17,一股原始生猛的影像力量。,推荐
岳漟,2018-02-24,这个片子实在是……应该说，这个导演的心里实在是开不出一朵美丽的花。没有春天的人，拍出来的东西大约也是吻合他的偏执的。对于世界的认识与理解狭隘，模块化。就如三言，文字美妙，观点实在是男权封建。喜欢不起来。,还行
水怪,2018-03-25,华语电影的确很多年没有出现这样单纯展示愤怒与绝望情绪的电影了，这在很多过来人眼中的确还是一个稍显幼稚的表达。但对生活不满，纯粹骂街式的态度是青年人绝对必要的一个阶段。集体性理中客式的青年状态对于一个民族来讲甚至是恐怖的。,推荐
罌至,2018-04-04,認認真真恭恭敬敬地看了完整版之後才有底氣說出我不喜歡這部片子。世界觀這麼狹隘偏激的人註定成不了大事。片中的三觀也真是200多邁的速度開歷史倒車，跟女德班不相上下了。一切都是你自找的。王小帥說的一點沒錯，“你以为别人是傻逼看不出来你那要表达的肤浅的东西？？” 這四個小時我幹點什麼不好..,很差
法棍老人,2018-02-28,别拍电影，别当作家，学个绘画，或者音乐，哪怕跳跳舞也行。——胡波。,力荐
胤祥,2018-02-17,#Berlin2018# 友情加一星。大概是中国乃至世界范围内拍得最像贝拉·塔尔的（真的是学到影像逻辑的精髓了，音乐也是）用塔爷的方法讲了个一天之内的多线故事。影像风格比较像日本丧片。但是世间哪有这么多恨啊……还有的问题便是塔爷的风格和强戏剧性真的不搭，而且感悟式的说教也太多了点,推荐
木卫二,2018-04-02,去满洲里的人，不过是害怕坐在原地等老待死的生活无望。整片是又一出中国式家庭大型互害飙粗现场，狗逼狗屎废物泼妇瘪三恶心之类台词，接连不断，夹杂一些人生是痛苦的说教沉迷。长镜头设计相当用心，却像一把攥紧的双刃，刺向观众也刺中自己。一个成熟的导演，需要三部作品才能风格成型。我甚至想不到仅拍过一部电影就遗留在世上的电影导演。很遗憾，不需要评价胡波了。,还行
陆支羽,2018-07-22,4.5。是啊，胡波并不是丧，是向死而生。无论是《井里的人》还是《大象席地而坐》，都是在狗日的绝望中寻找操蛋的希望，即便整个世界只剩下穷途末路的肮脏废墟，即便满洲里的大象只是空有嘶鸣的幻影。选择速朽，难道不是一种永恒吗？至少在那个出逃的夜晚，他们曾暂时放下愤怒，围在一起勇敢地踢毽子，宛如轮舞。,力荐
